Source,Date,kwh
consumer_device_27_data_user_6,2024-08-01,0.0050107033333332
consumer_device_27_data_user_6,2024-08-02,0.0444577164166628
consumer_device_27_data_user_6,2024-08-03,0.1305189014999931
consumer_device_27_data_user_6,2024-08-04,0.0148344559999993
consumer_device_27_data_user_6,2024-08-05,0.1121127859999934
consumer_device_27_data_user_6,2024-08-06,0.0949548625833272
consumer_device_27_data_user_6,2024-08-07,0.1048577253333283
consumer_device_27_data_user_6,2024-08-08,0.082960303999995
consumer_device_27_data_user_6,2024-08-09,0.0958224893333277
consumer_device_27_data_user_6,2024-08-10,0.1028411979999944
consumer_device_27_data_user_6,2024-08-11,0.0551116559999969
consumer_device_27_data_user_6,2024-08-12,0.0503800954999965
consumer_device_27_data_user_6,2024-08-13,0.0230929106666647
consumer_device_27_data_user_6,2024-08-14,0.05381461533333
consumer_device_27_data_user_6,2024-08-15,0.0392252219999978
consumer_device_27_data_user_6,2024-08-16,0.0665034086666631
consumer_device_27_data_user_6,2024-08-17,0.1013470566666629
consumer_device_27_data_user_6,2024-08-18,0.1281296086666596
consumer_device_27_data_user_6,2024-08-19,0.1764812053333272
consumer_device_27_data_user_6,2024-08-20,0.2144483419999913
consumer_device_27_data_user_7,2023-11-24,0.0007047104166666
consumer_device_27_data_user_7,2023-11-25,0.0
consumer_device_27_data_user_7,2023-11-26,0.0
consumer_device_27_data_user_7,2023-11-27,0.0
consumer_device_27_data_user_7,2023-11-28,0.0
consumer_device_27_data_user_7,2023-11-29,0.0
consumer_device_27_data_user_7,2023-11-30,0.0
consumer_device_27_data_user_7,2023-12-01,0.0
consumer_device_27_data_user_7,2023-12-02,0.0
consumer_device_27_data_user_7,2023-12-03,0.0
consumer_device_27_data_user_7,2023-12-04,0.0
consumer_device_27_data_user_7,2023-12-05,0.0
consumer_device_27_data_user_7,2023-12-06,0.0
consumer_device_27_data_user_7,2023-12-07,0.0
consumer_device_27_data_user_7,2023-12-08,0.0
consumer_device_27_data_user_7,2023-12-09,0.0
consumer_device_27_data_user_7,2023-12-10,0.0
consumer_device_27_data_user_7,2023-12-11,0.0
consumer_device_27_data_user_7,2023-12-12,0.0
consumer_device_27_data_user_7,2023-12-13,0.0
consumer_device_27_data_user_7,2023-12-14,0.0
consumer_device_27_data_user_7,2023-12-15,0.0
consumer_device_27_data_user_7,2023-12-16,0.0
consumer_device_27_data_user_7,2023-12-17,0.0
consumer_device_27_data_user_7,2023-12-18,0.0
consumer_device_27_data_user_7,2023-12-19,0.0
consumer_device_27_data_user_7,2023-12-20,0.0
consumer_device_27_data_user_7,2023-12-21,0.0
consumer_device_27_data_user_7,2023-12-22,0.0
consumer_device_27_data_user_7,2023-12-23,0.0
consumer_device_27_data_user_7,2023-12-24,0.0
consumer_device_27_data_user_7,2023-12-25,0.0
consumer_device_27_data_user_7,2023-12-26,0.0
consumer_device_27_data_user_7,2023-12-27,0.0
consumer_device_27_data_user_7,2023-12-28,0.0
consumer_device_27_data_user_7,2023-12-29,0.0
consumer_device_27_data_user_7,2023-12-30,0.0
consumer_device_27_data_user_7,2023-12-31,0.0
consumer_device_27_data_user_7,2024-01-01,0.0
consumer_device_27_data_user_7,2024-01-02,0.0
consumer_device_27_data_user_7,2024-01-03,0.0
consumer_device_27_data_user_7,2024-01-04,0.0
consumer_device_27_data_user_7,2024-01-05,0.0
consumer_device_27_data_user_7,2024-01-06,0.0
consumer_device_27_data_user_7,2024-01-07,0.0
consumer_device_27_data_user_7,2024-01-08,0.0
consumer_device_27_data_user_7,2024-01-09,0.0
consumer_device_27_data_user_7,2024-01-10,0.0
consumer_device_27_data_user_7,2024-01-11,0.0
consumer_device_27_data_user_7,2024-01-12,0.0
consumer_device_27_data_user_7,2024-01-13,0.0
consumer_device_27_data_user_7,2024-01-14,0.0
consumer_device_27_data_user_7,2024-01-15,0.0
consumer_device_27_data_user_7,2024-01-16,0.0
consumer_device_27_data_user_7,2024-01-17,0.0
consumer_device_27_data_user_7,2024-01-18,0.0
consumer_device_27_data_user_7,2024-01-19,0.0
consumer_device_27_data_user_7,2024-01-20,0.0
consumer_device_27_data_user_7,2024-01-21,0.0
consumer_device_27_data_user_7,2024-01-22,0.0
consumer_device_27_data_user_7,2024-01-23,0.0
consumer_device_27_data_user_7,2024-01-24,0.0
consumer_device_27_data_user_7,2024-01-25,0.0
consumer_device_27_data_user_7,2024-01-26,0.0
consumer_device_27_data_user_7,2024-01-27,0.0
consumer_device_27_data_user_7,2024-01-28,0.0
consumer_device_27_data_user_7,2024-01-29,0.0
consumer_device_27_data_user_7,2024-01-30,0.0
consumer_device_27_data_user_7,2024-01-31,0.0
consumer_device_27_data_user_7,2024-02-01,0.0
consumer_device_27_data_user_7,2024-02-02,0.0
consumer_device_27_data_user_7,2024-02-03,0.0
consumer_device_27_data_user_7,2024-02-04,0.0
consumer_device_27_data_user_7,2024-02-05,0.0
consumer_device_27_data_user_7,2024-02-06,0.0
consumer_device_27_data_user_7,2024-02-07,0.0
consumer_device_27_data_user_7,2024-02-08,0.0
consumer_device_27_data_user_7,2024-02-09,0.0
consumer_device_27_data_user_7,2024-02-10,0.0
consumer_device_27_data_user_7,2024-02-11,0.0
consumer_device_27_data_user_7,2024-02-12,0.0
consumer_device_27_data_user_7,2024-02-13,0.0
consumer_device_27_data_user_7,2024-02-14,0.0
consumer_device_27_data_user_7,2024-02-15,0.0
consumer_device_27_data_user_7,2024-02-16,0.0
consumer_device_27_data_user_7,2024-02-17,0.0
consumer_device_27_data_user_7,2024-02-18,0.0
consumer_device_27_data_user_7,2024-02-19,0.0
consumer_device_27_data_user_7,2024-02-20,0.0
consumer_device_27_data_user_7,2024-02-21,0.0
consumer_device_27_data_user_7,2024-02-22,0.0
consumer_device_27_data_user_7,2024-02-23,0.0
consumer_device_27_data_user_7,2024-02-24,0.0
consumer_device_27_data_user_7,2024-02-25,0.0
consumer_device_27_data_user_7,2024-02-26,0.0
consumer_device_27_data_user_7,2024-02-27,0.0
consumer_device_27_data_user_7,2024-02-28,0.0
consumer_device_27_data_user_7,2024-02-29,0.0
consumer_device_27_data_user_7,2024-03-01,0.0
consumer_device_27_data_user_7,2024-03-02,0.0
consumer_device_27_data_user_7,2024-03-03,0.0
consumer_device_27_data_user_7,2024-03-04,0.0
consumer_device_27_data_user_7,2024-03-05,0.0
consumer_device_27_data_user_7,2024-03-06,0.0
consumer_device_27_data_user_7,2024-03-07,0.0
consumer_device_27_data_user_7,2024-03-08,0.0
consumer_device_27_data_user_7,2024-03-09,0.0
consumer_device_27_data_user_7,2024-03-10,0.0
consumer_device_27_data_user_7,2024-03-11,0.0
consumer_device_27_data_user_7,2024-03-12,0.0
consumer_device_27_data_user_7,2024-03-13,0.0
consumer_device_27_data_user_7,2024-03-14,0.0
consumer_device_27_data_user_7,2024-03-15,0.0
consumer_device_27_data_user_7,2024-03-16,0.0
consumer_device_27_data_user_7,2024-03-17,0.0
consumer_device_27_data_user_7,2024-03-18,0.0
consumer_device_27_data_user_7,2024-03-19,0.0
consumer_device_27_data_user_7,2024-03-20,0.0
consumer_device_27_data_user_7,2024-03-21,0.0
consumer_device_27_data_user_7,2024-03-22,0.0
consumer_device_27_data_user_7,2024-03-23,0.0
consumer_device_27_data_user_7,2024-03-24,0.0
consumer_device_27_data_user_7,2024-03-25,0.0
consumer_device_27_data_user_7,2024-03-26,0.0
consumer_device_27_data_user_7,2024-03-27,0.0
consumer_device_27_data_user_7,2024-03-28,0.0
consumer_device_27_data_user_7,2024-03-29,0.0
consumer_device_27_data_user_7,2024-03-30,0.0
consumer_device_27_data_user_7,2024-03-31,0.0
consumer_device_27_data_user_7,2024-04-01,0.0
consumer_device_27_data_user_7,2024-04-02,0.0
consumer_device_27_data_user_7,2024-04-03,0.0
consumer_device_27_data_user_7,2024-04-04,0.0
consumer_device_27_data_user_7,2024-04-05,0.0
consumer_device_27_data_user_7,2024-04-06,0.0
consumer_device_27_data_user_7,2024-04-07,0.0
consumer_device_27_data_user_7,2024-04-08,0.0
consumer_device_27_data_user_7,2024-04-09,0.0
consumer_device_27_data_user_7,2024-04-10,0.0
consumer_device_27_data_user_7,2024-04-11,0.0
consumer_device_27_data_user_7,2024-04-12,0.0
consumer_device_27_data_user_7,2024-04-13,0.0
consumer_device_27_data_user_7,2024-04-14,0.0
consumer_device_27_data_user_7,2024-04-15,0.0
consumer_device_27_data_user_7,2024-04-16,0.0
consumer_device_27_data_user_7,2024-04-17,0.0
consumer_device_27_data_user_7,2024-04-18,0.0
consumer_device_27_data_user_7,2024-04-19,0.0
consumer_device_27_data_user_7,2024-04-20,0.0
consumer_device_27_data_user_7,2024-04-21,0.0
consumer_device_27_data_user_7,2024-04-22,0.0
consumer_device_27_data_user_7,2024-04-23,0.0
consumer_device_27_data_user_7,2024-04-24,0.0
consumer_device_27_data_user_7,2024-04-25,0.0
consumer_device_27_data_user_7,2024-04-26,0.0
consumer_device_27_data_user_7,2024-04-27,0.0
consumer_device_27_data_user_7,2024-04-28,0.0
consumer_device_27_data_user_7,2024-04-29,0.0
consumer_device_27_data_user_7,2024-04-30,0.0
consumer_device_27_data_user_7,2024-05-01,0.0
consumer_device_27_data_user_7,2024-05-02,0.0
consumer_device_27_data_user_7,2024-05-03,0.0
consumer_device_27_data_user_7,2024-05-04,0.0
consumer_device_27_data_user_7,2024-05-05,0.0
consumer_device_27_data_user_7,2024-05-06,0.0
consumer_device_27_data_user_7,2024-05-07,0.0
consumer_device_27_data_user_7,2024-05-08,0.0
consumer_device_27_data_user_7,2024-05-09,0.0
consumer_device_27_data_user_7,2024-05-10,0.0
consumer_device_27_data_user_7,2024-05-11,0.0
consumer_device_27_data_user_7,2024-05-12,0.0
consumer_device_27_data_user_7,2024-05-13,0.0
consumer_device_27_data_user_7,2024-05-14,0.0
consumer_device_27_data_user_7,2024-05-15,0.0
consumer_device_27_data_user_7,2024-05-16,0.0
consumer_device_27_data_user_7,2024-05-17,0.0
consumer_device_27_data_user_7,2024-05-18,0.0
consumer_device_27_data_user_7,2024-05-19,0.0
consumer_device_27_data_user_7,2024-05-20,0.0
consumer_device_27_data_user_7,2024-05-21,0.0
consumer_device_27_data_user_7,2024-05-22,0.0
consumer_device_27_data_user_7,2024-05-23,0.0
consumer_device_27_data_user_7,2024-05-24,0.0
consumer_device_27_data_user_7,2024-05-25,0.0
consumer_device_27_data_user_7,2024-05-26,0.0
consumer_device_27_data_user_7,2024-05-27,0.0
consumer_device_27_data_user_7,2024-05-28,0.0
consumer_device_27_data_user_7,2024-05-29,0.0
consumer_device_27_data_user_7,2024-05-30,0.0
consumer_device_27_data_user_7,2024-05-31,0.0
consumer_device_27_data_user_7,2024-06-01,0.0
consumer_device_27_data_user_7,2024-06-02,0.0
consumer_device_27_data_user_7,2024-06-03,0.0
consumer_device_27_data_user_7,2024-06-04,0.0
consumer_device_27_data_user_7,2024-06-05,0.0
consumer_device_27_data_user_7,2024-06-06,0.0
consumer_device_27_data_user_7,2024-06-07,0.0
consumer_device_27_data_user_7,2024-06-08,0.0
consumer_device_27_data_user_7,2024-06-09,0.0
consumer_device_27_data_user_7,2024-06-10,0.0
consumer_device_27_data_user_7,2024-06-11,0.0
consumer_device_27_data_user_7,2024-06-12,0.0
consumer_device_27_data_user_7,2024-06-13,0.0
consumer_device_27_data_user_7,2024-06-14,0.0
consumer_device_27_data_user_7,2024-06-15,0.0
consumer_device_27_data_user_7,2024-06-16,0.0
consumer_device_27_data_user_7,2024-06-17,0.0
consumer_device_27_data_user_7,2024-06-18,0.0
consumer_device_27_data_user_7,2024-06-19,0.0
consumer_device_27_data_user_7,2024-06-20,0.0
consumer_device_27_data_user_7,2024-06-21,0.0
consumer_device_27_data_user_7,2024-06-22,0.0
consumer_device_27_data_user_7,2024-06-23,0.0
consumer_device_27_data_user_7,2024-06-24,0.0
consumer_device_27_data_user_7,2024-06-25,0.0
consumer_device_27_data_user_7,2024-06-26,0.0
consumer_device_27_data_user_7,2024-06-27,0.0
consumer_device_27_data_user_7,2024-06-28,0.0
consumer_device_27_data_user_7,2024-06-29,0.0
consumer_device_27_data_user_7,2024-06-30,0.0
consumer_device_27_data_user_7,2024-07-01,0.0
consumer_device_27_data_user_7,2024-07-02,0.0
consumer_device_27_data_user_7,2024-07-03,0.0
consumer_device_27_data_user_7,2024-07-04,0.0
consumer_device_27_data_user_7,2024-07-05,0.0
consumer_device_27_data_user_7,2024-07-06,0.0
consumer_device_27_data_user_7,2024-07-07,0.0
consumer_device_27_data_user_7,2024-07-08,0.0
consumer_device_27_data_user_7,2024-07-09,0.0
consumer_device_27_data_user_7,2024-07-10,0.0
consumer_device_27_data_user_7,2024-07-11,0.0
consumer_device_27_data_user_7,2024-07-12,0.0
consumer_device_27_data_user_7,2024-07-13,0.0
consumer_device_27_data_user_7,2024-07-14,0.0
consumer_device_27_data_user_7,2024-07-15,0.0
consumer_device_27_data_user_7,2024-07-16,0.0
consumer_device_27_data_user_7,2024-07-17,0.0
consumer_device_27_data_user_7,2024-07-18,0.0
consumer_device_27_data_user_7,2024-07-19,0.0
consumer_device_27_data_user_7,2024-07-20,0.0326710384166636
consumer_device_27_data_user_7,2024-07-21,0.0474796735833303
consumer_device_27_data_user_7,2024-07-22,0.02534611349999783
consumer_device_27_data_user_7,2024-07-23,0.10677516474999289
consumer_device_27_data_user_7,2024-07-24,0.1031482729166606
consumer_device_27_data_user_7,2024-07-25,0.10409315866665973
consumer_device_27_data_user_7,2024-07-26,0.0500956341666626
consumer_device_27_data_user_7,2024-07-27,0.0144499058333323
consumer_device_27_data_user_7,2024-07-28,0.0754560861666601
consumer_device_27_data_user_7,2024-07-29,0.06307140541666177
consumer_device_27_data_user_7,2024-07-30,0.0116265691666658
consumer_device_27_data_user_7,2024-07-31,0.07281283941666183
consumer_device_27_data_user_7,2024-08-01,0.0030633208333331
consumer_device_27_data_user_7,2024-08-02,0.0348935531666625
consumer_device_27_data_user_7,2024-08-03,0.0843998802499938
consumer_device_27_data_user_7,2024-08-04,0.0098494008333328
consumer_device_27_data_user_7,2024-08-05,0.0729630499166616
consumer_device_27_data_user_7,2024-08-06,0.0756005318333277
consumer_device_27_data_user_7,2024-08-07,0.0413450583333296
consumer_device_27_data_user_7,2024-08-08,0.0473231099999964
consumer_device_27_data_user_7,2024-08-09,0.05363716491666297
consumer_device_27_data_user_7,2024-08-10,0.0619642633333291
consumer_device_27_data_user_7,2024-08-11,0.0395736954166635
consumer_device_27_data_user_7,2024-08-12,0.043240550999997
consumer_device_27_data_user_7,2024-08-13,0.019600734083331132
consumer_device_27_data_user_7,2024-08-14,0.0376794141666639
consumer_device_27_data_user_7,2024-08-15,0.023147934333332
consumer_device_27_data_user_7,2024-08-16,0.0434289437499966
consumer_device_27_data_user_7,2024-08-17,0.0623124824999965
consumer_device_27_data_user_7,2024-08-18,0.08751399066666046
consumer_device_27_data_user_7,2024-08-19,0.1060686795833272
consumer_device_27_data_user_7,2024-08-20,0.1279382709166588
consumer_device_27_data_user_8,2023-11-24,0.0009615013333333
consumer_device_27_data_user_8,2023-11-25,0.0
consumer_device_27_data_user_8,2023-11-26,0.0
consumer_device_27_data_user_8,2023-11-27,0.0
consumer_device_27_data_user_8,2023-11-28,0.0
consumer_device_27_data_user_8,2023-11-29,0.0
consumer_device_27_data_user_8,2023-11-30,0.0
consumer_device_27_data_user_8,2023-12-01,0.0
consumer_device_27_data_user_8,2023-12-02,0.0
consumer_device_27_data_user_8,2023-12-03,0.0
consumer_device_27_data_user_8,2023-12-04,0.0
consumer_device_27_data_user_8,2023-12-05,0.0
consumer_device_27_data_user_8,2023-12-06,0.0
consumer_device_27_data_user_8,2023-12-07,0.0
consumer_device_27_data_user_8,2023-12-08,0.0
consumer_device_27_data_user_8,2023-12-09,0.0
consumer_device_27_data_user_8,2023-12-10,0.0
consumer_device_27_data_user_8,2023-12-11,0.0
consumer_device_27_data_user_8,2023-12-12,0.0
consumer_device_27_data_user_8,2023-12-13,0.0
consumer_device_27_data_user_8,2023-12-14,0.0
consumer_device_27_data_user_8,2023-12-15,0.0
consumer_device_27_data_user_8,2023-12-16,0.0
consumer_device_27_data_user_8,2023-12-17,0.0
consumer_device_27_data_user_8,2023-12-18,0.0
consumer_device_27_data_user_8,2023-12-19,0.0
consumer_device_27_data_user_8,2023-12-20,0.0
consumer_device_27_data_user_8,2023-12-21,0.0
consumer_device_27_data_user_8,2023-12-22,0.0
consumer_device_27_data_user_8,2023-12-23,0.0
consumer_device_27_data_user_8,2023-12-24,0.0
consumer_device_27_data_user_8,2023-12-25,0.0
consumer_device_27_data_user_8,2023-12-26,0.0
consumer_device_27_data_user_8,2023-12-27,0.0
consumer_device_27_data_user_8,2023-12-28,0.0
consumer_device_27_data_user_8,2023-12-29,0.0
consumer_device_27_data_user_8,2023-12-30,0.0
consumer_device_27_data_user_8,2023-12-31,0.0
consumer_device_27_data_user_8,2024-01-01,0.0
consumer_device_27_data_user_8,2024-01-02,0.0
consumer_device_27_data_user_8,2024-01-03,0.0
consumer_device_27_data_user_8,2024-01-04,0.0
consumer_device_27_data_user_8,2024-01-05,0.0
consumer_device_27_data_user_8,2024-01-06,0.0
consumer_device_27_data_user_8,2024-01-07,0.0
consumer_device_27_data_user_8,2024-01-08,0.0
consumer_device_27_data_user_8,2024-01-09,0.0
consumer_device_27_data_user_8,2024-01-10,0.0
consumer_device_27_data_user_8,2024-01-11,0.0
consumer_device_27_data_user_8,2024-01-12,0.0
consumer_device_27_data_user_8,2024-01-13,0.0
consumer_device_27_data_user_8,2024-01-14,0.0
consumer_device_27_data_user_8,2024-01-15,0.0
consumer_device_27_data_user_8,2024-01-16,0.0
consumer_device_27_data_user_8,2024-01-17,0.0
consumer_device_27_data_user_8,2024-01-18,0.0
consumer_device_27_data_user_8,2024-01-19,0.0
consumer_device_27_data_user_8,2024-01-20,0.0
consumer_device_27_data_user_8,2024-01-21,0.0
consumer_device_27_data_user_8,2024-01-22,0.0
consumer_device_27_data_user_8,2024-01-23,0.0
consumer_device_27_data_user_8,2024-01-24,0.0
consumer_device_27_data_user_8,2024-01-25,0.0
consumer_device_27_data_user_8,2024-01-26,0.0
consumer_device_27_data_user_8,2024-01-27,0.0
consumer_device_27_data_user_8,2024-01-28,0.0
consumer_device_27_data_user_8,2024-01-29,0.0
consumer_device_27_data_user_8,2024-01-30,0.0
consumer_device_27_data_user_8,2024-01-31,0.0
consumer_device_27_data_user_8,2024-02-01,0.0
consumer_device_27_data_user_8,2024-02-02,0.0
consumer_device_27_data_user_8,2024-02-03,0.0
consumer_device_27_data_user_8,2024-02-04,0.0
consumer_device_27_data_user_8,2024-02-05,0.0
consumer_device_27_data_user_8,2024-02-06,0.0
consumer_device_27_data_user_8,2024-02-07,0.0
consumer_device_27_data_user_8,2024-02-08,0.0
consumer_device_27_data_user_8,2024-02-09,0.0
consumer_device_27_data_user_8,2024-02-10,0.0
consumer_device_27_data_user_8,2024-02-11,0.0
consumer_device_27_data_user_8,2024-02-12,0.0
consumer_device_27_data_user_8,2024-02-13,0.0
consumer_device_27_data_user_8,2024-02-14,0.0
consumer_device_27_data_user_8,2024-02-15,0.0
consumer_device_27_data_user_8,2024-02-16,0.0
consumer_device_27_data_user_8,2024-02-17,0.0
consumer_device_27_data_user_8,2024-02-18,0.0
consumer_device_27_data_user_8,2024-02-19,0.0
consumer_device_27_data_user_8,2024-02-20,0.0
consumer_device_27_data_user_8,2024-02-21,0.0
consumer_device_27_data_user_8,2024-02-22,0.0
consumer_device_27_data_user_8,2024-02-23,0.0
consumer_device_27_data_user_8,2024-02-24,0.0
consumer_device_27_data_user_8,2024-02-25,0.0
consumer_device_27_data_user_8,2024-02-26,0.0
consumer_device_27_data_user_8,2024-02-27,0.0
consumer_device_27_data_user_8,2024-02-28,0.0
consumer_device_27_data_user_8,2024-02-29,0.0
consumer_device_27_data_user_8,2024-03-01,0.0
consumer_device_27_data_user_8,2024-03-02,0.0
consumer_device_27_data_user_8,2024-03-03,0.0
consumer_device_27_data_user_8,2024-03-04,0.0
consumer_device_27_data_user_8,2024-03-05,0.0
consumer_device_27_data_user_8,2024-03-06,0.0
consumer_device_27_data_user_8,2024-03-07,0.0
consumer_device_27_data_user_8,2024-03-08,0.0
consumer_device_27_data_user_8,2024-03-09,0.0
consumer_device_27_data_user_8,2024-03-10,0.0
consumer_device_27_data_user_8,2024-03-11,0.0
consumer_device_27_data_user_8,2024-03-12,0.0
consumer_device_27_data_user_8,2024-03-13,0.0
consumer_device_27_data_user_8,2024-03-14,0.0
consumer_device_27_data_user_8,2024-03-15,0.0
consumer_device_27_data_user_8,2024-03-16,0.0
consumer_device_27_data_user_8,2024-03-17,0.0
consumer_device_27_data_user_8,2024-03-18,0.0
consumer_device_27_data_user_8,2024-03-19,0.0
consumer_device_27_data_user_8,2024-03-20,0.0
consumer_device_27_data_user_8,2024-03-21,0.0
consumer_device_27_data_user_8,2024-03-22,0.0
consumer_device_27_data_user_8,2024-03-23,0.0
consumer_device_27_data_user_8,2024-03-24,0.0
consumer_device_27_data_user_8,2024-03-25,0.0
consumer_device_27_data_user_8,2024-03-26,0.0
consumer_device_27_data_user_8,2024-03-27,0.0
consumer_device_27_data_user_8,2024-03-28,0.0
consumer_device_27_data_user_8,2024-03-29,0.0
consumer_device_27_data_user_8,2024-03-30,0.0
consumer_device_27_data_user_8,2024-03-31,0.0
consumer_device_27_data_user_8,2024-04-01,0.0
consumer_device_27_data_user_8,2024-04-02,0.0
consumer_device_27_data_user_8,2024-04-03,0.0
consumer_device_27_data_user_8,2024-04-04,0.0
consumer_device_27_data_user_8,2024-04-05,0.0
consumer_device_27_data_user_8,2024-04-06,0.0
consumer_device_27_data_user_8,2024-04-07,0.0
consumer_device_27_data_user_8,2024-04-08,0.0
consumer_device_27_data_user_8,2024-04-09,0.0
consumer_device_27_data_user_8,2024-04-10,0.0
consumer_device_27_data_user_8,2024-04-11,0.0
consumer_device_27_data_user_8,2024-04-12,0.0
consumer_device_27_data_user_8,2024-04-13,0.0
consumer_device_27_data_user_8,2024-04-14,0.0
consumer_device_27_data_user_8,2024-04-15,0.0
consumer_device_27_data_user_8,2024-04-16,0.0
consumer_device_27_data_user_8,2024-04-17,0.0
consumer_device_27_data_user_8,2024-04-18,0.0
consumer_device_27_data_user_8,2024-04-19,0.0
consumer_device_27_data_user_8,2024-04-20,0.0
consumer_device_27_data_user_8,2024-04-21,0.0
consumer_device_27_data_user_8,2024-04-22,0.0
consumer_device_27_data_user_8,2024-04-23,0.0
consumer_device_27_data_user_8,2024-04-24,0.0
consumer_device_27_data_user_8,2024-04-25,0.0
consumer_device_27_data_user_8,2024-04-26,0.0
consumer_device_27_data_user_8,2024-04-27,0.0
consumer_device_27_data_user_8,2024-04-28,0.0
consumer_device_27_data_user_8,2024-04-29,0.0
consumer_device_27_data_user_8,2024-04-30,0.0
consumer_device_27_data_user_8,2024-05-01,0.0
consumer_device_27_data_user_8,2024-05-02,0.0
consumer_device_27_data_user_8,2024-05-03,0.0
consumer_device_27_data_user_8,2024-05-04,0.0
consumer_device_27_data_user_8,2024-05-05,0.0
consumer_device_27_data_user_8,2024-05-06,0.0
consumer_device_27_data_user_8,2024-05-07,0.0
consumer_device_27_data_user_8,2024-05-08,0.0
consumer_device_27_data_user_8,2024-05-09,0.0
consumer_device_27_data_user_8,2024-05-10,0.0
consumer_device_27_data_user_8,2024-05-11,0.0
consumer_device_27_data_user_8,2024-05-12,0.0
consumer_device_27_data_user_8,2024-05-13,0.0
consumer_device_27_data_user_8,2024-05-14,0.0
consumer_device_27_data_user_8,2024-05-15,0.0
consumer_device_27_data_user_8,2024-05-16,0.0
consumer_device_27_data_user_8,2024-05-17,0.0
consumer_device_27_data_user_8,2024-05-18,0.0
consumer_device_27_data_user_8,2024-05-19,0.0
consumer_device_27_data_user_8,2024-05-20,0.0
consumer_device_27_data_user_8,2024-05-21,0.0
consumer_device_27_data_user_8,2024-05-22,0.0
consumer_device_27_data_user_8,2024-05-23,0.0
consumer_device_27_data_user_8,2024-05-24,0.0
consumer_device_27_data_user_8,2024-05-25,0.0
consumer_device_27_data_user_8,2024-05-26,0.0
consumer_device_27_data_user_8,2024-05-27,0.0
consumer_device_27_data_user_8,2024-05-28,0.0
consumer_device_27_data_user_8,2024-05-29,0.0
consumer_device_27_data_user_8,2024-05-30,0.0
consumer_device_27_data_user_8,2024-05-31,0.0
consumer_device_27_data_user_8,2024-06-01,0.0
consumer_device_27_data_user_8,2024-06-02,0.0
consumer_device_27_data_user_8,2024-06-03,0.0
consumer_device_27_data_user_8,2024-06-04,0.0
consumer_device_27_data_user_8,2024-06-05,0.0
consumer_device_27_data_user_8,2024-06-06,0.0
consumer_device_27_data_user_8,2024-06-07,0.0
consumer_device_27_data_user_8,2024-06-08,0.0
consumer_device_27_data_user_8,2024-06-09,0.0
consumer_device_27_data_user_8,2024-06-10,0.0
consumer_device_27_data_user_8,2024-06-11,0.0
consumer_device_27_data_user_8,2024-06-12,0.0
consumer_device_27_data_user_8,2024-06-13,0.0
consumer_device_27_data_user_8,2024-06-14,0.0
consumer_device_27_data_user_8,2024-06-15,0.0
consumer_device_27_data_user_8,2024-06-16,0.0
consumer_device_27_data_user_8,2024-06-17,0.0
consumer_device_27_data_user_8,2024-06-18,0.0
consumer_device_27_data_user_8,2024-06-19,0.0
consumer_device_27_data_user_8,2024-06-20,0.0
consumer_device_27_data_user_8,2024-06-21,0.0
consumer_device_27_data_user_8,2024-06-22,0.0
consumer_device_27_data_user_8,2024-06-23,0.0
consumer_device_27_data_user_8,2024-06-24,0.0
consumer_device_27_data_user_8,2024-06-25,0.0
consumer_device_27_data_user_8,2024-06-26,0.0
consumer_device_27_data_user_8,2024-06-27,0.0
consumer_device_27_data_user_8,2024-06-28,0.0
consumer_device_27_data_user_8,2024-06-29,0.0
consumer_device_27_data_user_8,2024-06-30,0.0
consumer_device_27_data_user_8,2024-07-01,0.0
consumer_device_27_data_user_8,2024-07-02,0.0
consumer_device_27_data_user_8,2024-07-03,0.0
consumer_device_27_data_user_8,2024-07-04,0.0
consumer_device_27_data_user_8,2024-07-05,0.0
consumer_device_27_data_user_8,2024-07-06,0.0
consumer_device_27_data_user_8,2024-07-07,0.0
consumer_device_27_data_user_8,2024-07-08,0.0
consumer_device_27_data_user_8,2024-07-09,0.0
consumer_device_27_data_user_8,2024-07-10,0.0
consumer_device_27_data_user_8,2024-07-11,0.0
consumer_device_27_data_user_8,2024-07-12,0.0
consumer_device_27_data_user_8,2024-07-13,0.0
consumer_device_27_data_user_8,2024-07-14,0.0
consumer_device_27_data_user_8,2024-07-15,0.0
consumer_device_27_data_user_8,2024-07-16,0.0251958860833309
consumer_device_27_data_user_8,2024-07-17,0.0429014384999957
consumer_device_27_data_user_8,2024-07-18,0.0313785479999969
consumer_device_27_data_user_8,2024-07-19,0.0700624294999943
consumer_device_27_data_user_8,2024-07-20,0.0666700165833306
consumer_device_27_data_user_8,2024-07-21,0.0824035006666628
consumer_device_27_data_user_8,2024-07-22,0.0509845639166634
consumer_device_27_data_user_8,2024-07-23,0.1786414855833244
consumer_device_27_data_user_8,2024-07-24,0.1737040070833266
consumer_device_27_data_user_8,2024-07-25,0.1287723638333268
consumer_device_27_data_user_8,2024-07-26,0.0787948008333292
consumer_device_27_data_user_8,2024-07-27,0.0219288294166656
consumer_device_27_data_user_8,2024-07-28,0.1491744315833263
consumer_device_27_data_user_8,2024-07-29,0.1246120059999954
consumer_device_27_data_user_8,2024-07-30,0.0185880943333321
consumer_device_27_data_user_8,2024-07-31,0.1499399778333264
consumer_device_27_data_user_8,2024-08-01,0.0043847556666664
consumer_device_27_data_user_8,2024-08-02,0.0394449320833309
consumer_device_27_data_user_8,2024-08-03,0.1220099395833277
